hpi_type,hpi_flavor,level,placename,place_id,year,quarter,index_nsa
traditional,purchase-only,State,Indiana,IN,2017,4,197.86
traditional,purchase-only,State,Indiana,IN,2018,1,200.38
traditional,purchase-only,State,Indiana,IN,2018,2,208.46
traditional,purchase-only,State,Indiana,IN,2018,3,210.89
traditional,purchase-only,State,Indiana,IN,2018,4,210.46
traditional,purchase-only,State,Indiana,IN,2019,1,214.62
traditional,purchase-only,State,Indiana,IN,2019,2,220.82
traditional,purchase-only,State,Indiana,IN,2019,3,226.42
traditional,purchase-only,State,Indiana,IN,2019,4,225.3
traditional,purchase-only,State,Indiana,IN,2020,1,230.12
traditional,purchase-only,State,Indiana,IN,2020,2,238.02
traditional,purchase-only,State,Indiana,IN,2020,3,245.33
traditional,purchase-only,State,Kansas,KS,2015,1,203.51
traditional,purchase-only,State,Kansas,KS,2015,2,209.3
traditional,purchase-only,State,Kansas,KS,2015,3,211.34
traditional,purchase-only,State,Kansas,KS,2015,4,209.39
traditional,purchase-only,State,Kansas,KS,2016,1,213.2
traditional,purchase-only,State,Kansas,KS,2016,2,220.61
traditional,purchase-only,State,Kansas,KS,2016,3,221.89
traditional,purchase-only,State,Kansas,KS,2016,4,223.18
traditional,purchase-only,State,Kansas,KS,2017,1,222.67
traditional,purchase-only,State,Kansas,KS,2017,2,230.78
traditional,purchase-only,State,Kansas,KS,2017,3,232.06
traditional,purchase-only,State,Kansas,KS,2017,4,231.83
traditional,purchase-only,State,Kansas,KS,2018,1,235.51
traditional,purchase-only,State,Kansas,KS,2018,2,243.68
traditional,purchase-only,State,Kansas,KS,2018,3,243.32
traditional,purchase-only,State,Kansas,KS,2018,4,245.75
traditional,purchase-only,State,Kansas,KS,2019,1,247.63
traditional,purchase-only,State,Kansas,KS,2019,2,255.15
traditional,purchase-only,State,Kansas,KS,2019,3,259.28
traditional,purchase-only,State,Kansas,KS,2019,4,257.97
traditional,purchase-only,State,Kansas,KS,2020,1,261.08
traditional,purchase-only,State,Kansas,KS,2020,2,270.12
traditional,purchase-only,State,Kansas,KS,2020,3,279.79
traditional,purchase-only,State,Kentucky,KY,2015,1,196.89
traditional,purchase-only,State,Kentucky,KY,2015,2,201.65
traditional,purchase-only,State,Kentucky,KY,2015,3,203.7
traditional,purchase-only,State,Kentucky,KY,2015,4,205.13
traditional,purchase-only,State,Kentucky,KY,2016,1,205.79
traditional,purchase-only,State,Kentucky,KY,2016,2,211.2
traditional,purchase-only,State,Kentucky,KY,2016,3,214.87
traditional,purchase-only,State,Kentucky,KY,2016,4,213.55
traditional,purchase-only,State,Kentucky,KY,2017,1,216.53
traditional,purchase-only,State,Kentucky,KY,2017,2,224.8
traditional,purchase-only,State,Kentucky,KY,2017,3,228.23
traditional,purchase-only,State,Kentucky,KY,2017,4,227.95
traditional,purchase-only,State,Kentucky,KY,2018,1,230.49
traditional,purchase-only,State,Kentucky,KY,2018,2,235.35
traditional,purchase-only,State,Kentucky,KY,2018,3,237.81
traditional,purchase-only,State,Kentucky,KY,2018,4,239.78
traditional,purchase-only,State,Kentucky,KY,2019,1,240.23
traditional,purchase-only,State,Kentucky,KY,2019,2,249.79
traditional,purchase-only,State,Kentucky,KY,2019,3,249.97
traditional,purchase-only,State,Kentucky,KY,2019,4,251.08
traditional,purchase-only,State,Kentucky,KY,2020,1,254.18
traditional,purchase-only,State,Kentucky,KY,2020,2,260.84
traditional,purchase-only,State,Kentucky,KY,2020,3,269.77
traditional,purchase-only,State,Louisiana,LA,2015,1,249.39
traditional,purchase-only,State,Louisiana,LA,2015,2,253.45
traditional,purchase-only,State,Louisiana,LA,2015,3,256.24
traditional,purchase-only,State,Louisiana,LA,2015,4,255.51
traditional,purchase-only,State,Louisiana,LA,2016,1,258.48
traditional,purchase-only,State,Louisiana,LA,2016,2,261.61
traditional,purchase-only,State,Louisiana,LA,2016,3,262.94
traditional,purchase-only,State,Louisiana,LA,2016,4,266.24
traditional,purchase-only,State,Louisiana,LA,2017,1,264.85
traditional,purchase-only,State,Louisiana,LA,2017,2,271.16
traditional,purchase-only,State,Louisiana,LA,2017,3,273.27
traditional,purchase-only,State,Louisiana,LA,2017,4,273.35
traditional,purchase-only,State,Louisiana,LA,2018,1,274.01
traditional,purchase-only,State,Louisiana,LA,2018,2,277.98
traditional,purchase-only,State,Louisiana,LA,2018,3,277.25
traditional,purchase-only,State,Louisiana,LA,2018,4,279.74
traditional,purchase-only,State,Louisiana,LA,2019,1,280.72
traditional,purchase-only,State,Louisiana,LA,2019,2,286.0
traditional,purchase-only,State,Louisiana,LA,2019,3,286.75
traditional,purchase-only,State,Louisiana,LA,2019,4,288.66
traditional,purchase-only,State,Louisiana,LA,2020,1,290.99
traditional,purchase-only,State,Louisiana,LA,2020,2,296.81
traditional,purchase-only,State,Louisiana,LA,2020,3,300.38
traditional,purchase-only,State,Massachusetts,MA,2015,1,232.04
traditional,purchase-only,State,Massachusetts,MA,2015,2,242.26
traditional,purchase-only,State,Massachusetts,MA,2015,3,243.72
traditional,purchase-only,State,Massachusetts,MA,2015,4,241.54
traditional,purchase-only,State,Massachusetts,MA,2016,1,243.35
traditional,purchase-only,State,Massachusetts,MA,2016,2,252.67
traditional,purchase-only,State,Massachusetts,MA,2016,3,256.42
traditional,purchase-only,State,Massachusetts,MA,2016,4,256.21
traditional,purchase-only,State,Massachusetts,MA,2017,1,258.49
traditional,purchase-only,State,Massachusetts,MA,2017,2,271.04
traditional,purchase-only,State,Massachusetts,MA,2017,3,274.09
traditional,purchase-only,State,Massachusetts,MA,2017,4,273.12
traditional,purchase-only,State,Massachusetts,MA,2018,1,277.08
traditional,purchase-only,State,Massachusetts,MA,2018,2,287.14
traditional,purchase-only,State,Massachusetts,MA,2018,3,288.5
traditional,purchase-only,State,Massachusetts,MA,2018,4,289.71
traditional,purchase-only,State,Massachusetts,MA,2019,1,291.26
traditional,purchase-only,State,Massachusetts,MA,2019,2,298.51
traditional,purchase-only,State,Massachusetts,MA,2019,3,301.61
traditional,purchase-only,State,Massachusetts,MA,2019,4,302.22
traditional,purchase-only,State,Massachusetts,MA,2020,1,306.92
traditional,purchase-only,State,Massachusetts,MA,2020,2,313.34
traditional,purchase-only,State,Massachusetts,MA,2020,3,325.75
traditional,purchase-only,State,Maryland,MD,2015,1,216.85
traditional,purchase-only,State,Maryland,MD,2015,2,226.67
traditional,purchase-only,State,Maryland,MD,2015,3,225.17
traditional,purchase-only,State,Maryland,MD,2015,4,221.87
traditional,purchase-only,State,Maryland,MD,2016,1,225.16
traditional,purchase-only,State,Maryland,MD,2016,2,235.41
traditional,purchase-only,State,Maryland,MD,2016,3,231.51
traditional,purchase-only,State,Maryland,MD,2016,4,234.61
traditional,purchase-only,State,Maryland,MD,2017,1,234.38
traditional,purchase-only,State,Maryland,MD,2017,2,243.37
traditional,purchase-only,State,Maryland,MD,2017,3,243.93
traditional,purchase-only,State,Maryland,MD,2017,4,242.91
traditional,purchase-only,State,Maryland,MD,2018,1,245.08
traditional,purchase-only,State,Maryland,MD,2018,2,252.09
traditional,purchase-only,State,Maryland,MD,2018,3,251.62
traditional,purchase-only,State,Maryland,MD,2018,4,248.05
traditional,purchase-only,State,Maryland,MD,2019,1,247.83
traditional,purchase-only,State,Maryland,MD,2019,2,258.06
traditional,purchase-only,State,Maryland,MD,2019,3,257.98
traditional,purchase-only,State,Maryland,MD,2019,4,257.58
traditional,purchase-only,State,Maryland,MD,2020,1,260.01
traditional,purchase-only,State,Maryland,MD,2020,2,265.73
traditional,purchase-only,State,Maryland,MD,2020,3,276.21
traditional,purchase-only,State,Maine,ME,2015,1,202.65
traditional,purchase-only,State,Maine,ME,2015,2,211.77
traditional,purchase-only,State,Maine,ME,2015,3,212.06
traditional,purchase-only,State,Maine,ME,2015,4,210.97
traditional,purchase-only,State,Maine,ME,2016,1,213.32
traditional,purchase-only,State,Maine,ME,2016,2,216.62
traditional,purchase-only,State,Maine,ME,2016,3,222.6
traditional,purchase-only,State,Maine,ME,2016,4,226.44
traditional,purchase-only,State,Maine,ME,2017,1,223.16
traditional,purchase-only,State,Maine,ME,2017,2,231.99
traditional,purchase-only,State,Maine,ME,2017,3,237.38
traditional,purchase-only,State,Maine,ME,2017,4,237.21
traditional,purchase-only,State,Maine,ME,2018,1,235.25
traditional,purchase-only,State,Maine,ME,2018,2,247.23
traditional,purchase-only,State,Maine,ME,2018,3,251.0
traditional,purchase-only,State,Maine,ME,2018,4,251.62
traditional,purchase-only,State,Maine,ME,2019,1,251.43
traditional,purchase-only,State,Maine,ME,2019,2,260.4
traditional,purchase-only,State,Maine,ME,2019,3,268.36
traditional,purchase-only,State,Maine,ME,2019,4,266.7
traditional,purchase-only,State,Maine,ME,2020,1,270.7
traditional,purchase-only,State,Maine,ME,2020,2,277.26
traditional,purchase-only,State,Maine,ME,2020,3,292.11
traditional,purchase-only,State,Michigan,MI,2015,1,174.9
traditional,purchase-only,State,Michigan,MI,2015,2,184.24
traditional,purchase-only,State,Michigan,MI,2015,3,186.2
traditional,purchase-only,State,Michigan,MI,2015,4,186.1
traditional,purchase-only,State,Michigan,MI,2016,1,186.48
traditional,purchase-only,State,Michigan,MI,2016,2,194.69
traditional,purchase-only,State,Michigan,MI,2016,3,199.15
traditional,purchase-only,State,Michigan,MI,2016,4,197.79
traditional,purchase-only,State,Michigan,MI,2017,1,200.66
traditional,purchase-only,State,Michigan,MI,2017,2,210.4
traditional,purchase-only,State,Michigan,MI,2017,3,214.04
traditional,purchase-only,State,Michigan,MI,2017,4,213.66
traditional,purchase-only,State,Michigan,MI,2018,1,217.14
traditional,purchase-only,State,Michigan,MI,2018,2,226.43
traditional,purchase-only,State,Michigan,MI,2018,3,229.89
traditional,purchase-only,State,Michigan,MI,2018,4,229.39
traditional,purchase-only,State,Michigan,MI,2019,1,231.64
traditional,purchase-only,State,Michigan,MI,2019,2,240.97
traditional,purchase-only,State,Michigan,MI,2019,3,243.14
traditional,purchase-only,State,Michigan,MI,2019,4,241.92
traditional,purchase-only,State,Michigan,MI,2020,1,245.28
traditional,purchase-only,State,Michigan,MI,2020,2,253.3
traditional,purchase-only,State,Michigan,MI,2020,3,262.62
traditional,purchase-only,State,Minnesota,MN,2015,1,225.62
traditional,purchase-only,State,Minnesota,MN,2015,2,239.43
traditional,purchase-only,State,Minnesota,MN,2015,3,241.39
traditional,purchase-only,State,Minnesota,MN,2015,4,240.37
traditional,purchase-only,State,Minnesota,MN,2016,1,241.55
traditional,purchase-only,State,Minnesota,MN,2016,2,251.66
traditional,purchase-only,State,Minnesota,MN,2016,3,256.09
traditional,purchase-only,State,Minnesota,MN,2016,4,254.2
traditional,purchase-only,State,Minnesota,MN,2017,1,257.48
traditional,purchase-only,State,Minnesota,MN,2017,2,268.9
traditional,purchase-only,State,Minnesota,MN,2017,3,271.69
traditional,purchase-only,State,Minnesota,MN,2017,4,269.99
traditional,purchase-only,State,Minnesota,MN,2018,1,275.04
traditional,purchase-only,State,Minnesota,MN,2018,2,285.9
traditional,purchase-only,State,Minnesota,MN,2018,3,289.63
traditional,purchase-only,State,Minnesota,MN,2018,4,286.2
traditional,purchase-only,State,Minnesota,MN,2019,1,292.83
traditional,purchase-only,State,Minnesota,MN,2019,2,300.18
traditional,purchase-only,State,Minnesota,MN,2019,3,303.48
traditional,purchase-only,State,Minnesota,MN,2019,4,301.8
traditional,purchase-only,State,Minnesota,MN,2020,1,306.32
traditional,purchase-only,State,Minnesota,MN,2020,2,317.34
traditional,purchase-only,State,Minnesota,MN,2020,3,325.14
traditional,purchase-only,State,Missouri,MO,2015,1,192.06
traditional,purchase-only,State,Missouri,MO,2015,2,199.81
traditional,purchase-only,State,Missouri,MO,2015,3,202.48
traditional,purchase-only,State,Missouri,MO,2015,4,201.97
traditional,purchase-only,State,Missouri,MO,2016,1,205.54
traditional,purchase-only,State,Missouri,MO,2016,2,209.39
traditional,purchase-only,State,Missouri,MO,2016,3,213.32
traditional,purchase-only,State,Missouri,MO,2016,4,213.12
traditional,purchase-only,State,Missouri,MO,2017,1,212.69
traditional,purchase-only,State,Missouri,MO,2017,2,222.28
traditional,purchase-only,State,Missouri,MO,2017,3,224.6
traditional,purchase-only,State,Missouri,MO,2017,4,224.57
traditional,purchase-only,State,Missouri,MO,2018,1,228.01
traditional,purchase-only,State,Missouri,MO,2018,2,234.24
traditional,purchase-only,State,Missouri,MO,2018,3,238.96
traditional,purchase-only,State,Missouri,MO,2018,4,240.09
traditional,purchase-only,State,Missouri,MO,2019,1,239.08
traditional,purchase-only,State,Missouri,MO,2019,2,247.59
traditional,purchase-only,State,Missouri,MO,2019,3,250.93
traditional,purchase-only,State,Missouri,MO,2019,4,255.01
traditional,purchase-only,State,Missouri,MO,2020,1,256.55
traditional,purchase-only,State,Missouri,MO,2020,2,264.2
traditional,purchase-only,State,Missouri,MO,2020,3,273.75
traditional,purchase-only,State,Mississippi,MS,2015,1,183.73
traditional,purchase-only,State,Mississippi,MS,2015,2,185.83
traditional,purchase-only,State,Mississippi,MS,2015,3,185.85
traditional,purchase-only,State,Mississippi,MS,2015,4,189.01
traditional,purchase-only,State,Mississippi,MS,2016,1,189.34
traditional,purchase-only,State,Mississippi,MS,2016,2,191.96
traditional,purchase-only,State,Mississippi,MS,2016,3,191.72
traditional,purchase-only,State,Mississippi,MS,2016,4,194.55
traditional,purchase-only,State,Mississippi,MS,2017,1,195.07
traditional,purchase-only,State,Mississippi,MS,2017,2,196.28
traditional,purchase-only,State,Mississippi,MS,2017,3,199.38
traditional,purchase-only,State,Mississippi,MS,2017,4,193.79
traditional,purchase-only,State,Mississippi,MS,2018,1,199.93
traditional,purchase-only,State,Mississippi,MS,2018,2,203.71
traditional,purchase-only,State,Mississippi,MS,2018,3,204.75
traditional,purchase-only,State,Mississippi,MS,2018,4,208.12
traditional,purchase-only,State,Mississippi,MS,2019,1,205.36
traditional,purchase-only,State,Mississippi,MS,2019,2,211.31
traditional,purchase-only,State,Mississippi,MS,2019,3,213.47
traditional,purchase-only,State,Mississippi,MS,2019,4,212.77
traditional,purchase-only,State,Mississippi,MS,2020,1,218.16
traditional,purchase-only,State,Mississippi,MS,2020,2,221.05
traditional,purchase-only,State,Mississippi,MS,2020,3,225.53
traditional,purchase-only,State,Montana,MT,2015,1,331.32
traditional,purchase-only,State,Montana,MT,2015,2,335.17
traditional,purchase-only,State,Montana,MT,2015,3,339.59
traditional,purchase-only,State,Montana,MT,2015,4,341.24
traditional,purchase-only,State,Montana,MT,2016,1,343.15
traditional,purchase-only,State,Montana,MT,2016,2,350.52
traditional,purchase-only,State,Montana,MT,2016,3,354.03
traditional,purchase-only,State,Montana,MT,2016,4,363.52
traditional,purchase-only,State,Montana,MT,2017,1,357.48
traditional,purchase-only,State,Montana,MT,2017,2,372.57
traditional,purchase-only,State,Montana,MT,2017,3,379.28
traditional,purchase-only,State,Montana,MT,2017,4,380.68
traditional,purchase-only,State,Montana,MT,2018,1,381.68
traditional,purchase-only,State,Montana,MT,2018,2,393.97
traditional,purchase-only,State,Montana,MT,2018,3,398.59
traditional,purchase-only,State,Montana,MT,2018,4,401.16
traditional,purchase-only,State,Montana,MT,2019,1,396.2
traditional,purchase-only,State,Montana,MT,2019,2,419.69
traditional,purchase-only,State,Montana,MT,2019,3,422.73
traditional,purchase-only,State,Montana,MT,2019,4,422.55
traditional,purchase-only,State,Montana,MT,2020,1,439.48
traditional,purchase-only,State,Montana,MT,2020,2,440.48
traditional,purchase-only,State,Montana,MT,2020,3,465.3
traditional,purchase-only,State,North Carolina,NC,2015,1,191.2
traditional,purchase-only,State,North Carolina,NC,2015,2,197.84
traditional,purchase-only,State,North Carolina,NC,2015,3,200.7
traditional,purchase-only,State,North Carolina,NC,2015,4,200.61
traditional,purchase-only,State,North Carolina,NC,2016,1,203.11
traditional,purchase-only,State,North Carolina,NC,2016,2,209.25
traditional,purchase-only,State,North Carolina,NC,2016,3,212.89
traditional,purchase-only,State,North Carolina,NC,2016,4,213.3
traditional,purchase-only,State,North Carolina,NC,2017,1,214.41
traditional,purchase-only,State,North Carolina,NC,2017,2,224.52
traditional,purchase-only,State,North Carolina,NC,2017,3,226.22
traditional,purchase-only,State,North Carolina,NC,2017,4,227.77
traditional,purchase-only,State,North Carolina,NC,2018,1,233.17
traditional,purchase-only,State,North Carolina,NC,2018,2,239.52
traditional,purchase-only,State,North Carolina,NC,2018,3,242.38
traditional,purchase-only,State,North Carolina,NC,2018,4,243.32
traditional,purchase-only,State,North Carolina,NC,2019,1,246.29
traditional,purchase-only,State,North Carolina,NC,2019,2,254.68
traditional,purchase-only,State,North Carolina,NC,2019,3,256.29
traditional,purchase-only,State,North Carolina,NC,2019,4,259.06
traditional,purchase-only,State,North Carolina,NC,2020,1,264.79
traditional,purchase-only,State,North Carolina,NC,2020,2,269.82
traditional,purchase-only,State,North Carolina,NC,2020,3,277.55
traditional,purchase-only,State,North Dakota,ND,2015,1,294.09
traditional,purchase-only,State,North Dakota,ND,2015,2,294.87
traditional,purchase-only,State,North Dakota,ND,2015,3,299.6
traditional,purchase-only,State,North Dakota,ND,2015,4,299.1
traditional,purchase-only,State,North Dakota,ND,2016,1,298.42
traditional,purchase-only,State,North Dakota,ND,2016,2,302.98
traditional,purchase-only,State,North Dakota,ND,2016,3,306.69
traditional,purchase-only,State,North Dakota,ND,2016,4,303.13
traditional,purchase-only,State,North Dakota,ND,2017,1,301.57
traditional,purchase-only,State,North Dakota,ND,2017,2,307.47
traditional,purchase-only,State,North Dakota,ND,2017,3,310.61
traditional,purchase-only,State,North Dakota,ND,2017,4,304.55
traditional,purchase-only,State,North Dakota,ND,2018,1,306.03
traditional,purchase-only,State,North Dakota,ND,2018,2,313.57
traditional,purchase-only,State,North Dakota,ND,2018,3,312.42
traditional,purchase-only,State,North Dakota,ND,2018,4,309.11
traditional,purchase-only,State,North Dakota,ND,2019,1,318.9
traditional,purchase-only,State,North Dakota,ND,2019,2,324.85
traditional,purchase-only,State,North Dakota,ND,2019,3,323.29
traditional,purchase-only,State,North Dakota,ND,2019,4,318.8
traditional,purchase-only,State,North Dakota,ND,2020,1,320.65
traditional,purchase-only,State,North Dakota,ND,2020,2,330.76
traditional,purchase-only,State,North Dakota,ND,2020,3,336.24
traditional,purchase-only,State,Nebraska,NE,2015,1,215.32
traditional,purchase-only,State,Nebraska,NE,2015,2,221.37
traditional,purchase-only,State,Nebraska,NE,2015,3,225.25
traditional,purchase-only,State,Nebraska,NE,2015,4,222.46
traditional,purchase-only,State,Nebraska,NE,2016,1,220.98
traditional,purchase-only,State,Nebraska,NE,2016,2,231.07
traditional,purchase-only,State,Nebraska,NE,2016,3,234.49
traditional,purchase-only,State,Nebraska,NE,2016,4,232.3
traditional,purchase-only,State,Nebraska,NE,2017,1,236.66
traditional,purchase-only,State,Nebraska,NE,2017,2,245.25
traditional,purchase-only,State,Nebraska,NE,2017,3,248.14
traditional,purchase-only,State,Nebraska,NE,2017,4,250.68
traditional,purchase-only,State,Nebraska,NE,2018,1,254.92
traditional,purchase-only,State,Nebraska,NE,2018,2,261.4
traditional,purchase-only,State,Nebraska,NE,2018,3,265.57
traditional,purchase-only,State,Nebraska,NE,2018,4,265.4
traditional,purchase-only,State,Nebraska,NE,2019,1,265.82
traditional,purchase-only,State,Nebraska,NE,2019,2,277.02
traditional,purchase-only,State,Nebraska,NE,2019,3,280.82
traditional,purchase-only,State,Nebraska,NE,2019,4,275.84
traditional,purchase-only,State,Nebraska,NE,2020,1,284.05
traditional,purchase-only,State,Nebraska,NE,2020,2,291.49
traditional,purchase-only,State,Nebraska,NE,2020,3,301.01
traditional,purchase-only,State,New Hampshire,NH,2015,1,205.96
traditional,purchase-only,State,New Hampshire,NH,2015,2,210.38
traditional,purchase-only,State,New Hampshire,NH,2015,3,214.31
traditional,purchase-only,State,New Hampshire,NH,2015,4,212.06
traditional,purchase-only,State,New Hampshire,NH,2016,1,212.25
traditional,purchase-only,State,New Hampshire,NH,2016,2,221.42
traditional,purchase-only,State,New Hampshire,NH,2016,3,222.37
traditional,purchase-only,State,New Hampshire,NH,2016,4,221.66
traditional,purchase-only,State,New Hampshire,NH,2017,1,230.13
traditional,purchase-only,State,New Hampshire,NH,2017,2,233.57
traditional,purchase-only,State,New Hampshire,NH,2017,3,236.81
traditional,purchase-only,State,New Hampshire,NH,2017,4,237.33
traditional,purchase-only,State,New Hampshire,NH,2018,1,239.9
traditional,purchase-only,State,New Hampshire,NH,2018,2,247.85
traditional,purchase-only,State,New Hampshire,NH,2018,3,250.1
traditional,purchase-only,State,New Hampshire,NH,2018,4,252.33
traditional,purchase-only,State,New Hampshire,NH,2019,1,251.49
traditional,purchase-only,State,New Hampshire,NH,2019,2,264.68
traditional,purchase-only,State,New Hampshire,NH,2019,3,265.58
traditional,purchase-only,State,New Hampshire,NH,2019,4,268.29
traditional,purchase-only,State,New Hampshire,NH,2020,1,270.32
traditional,purchase-only,State,New Hampshire,NH,2020,2,278.67
traditional,purchase-only,State,New Hampshire,NH,2020,3,291.91
traditional,purchase-only,State,New Jersey,NJ,2015,1,208.86
traditional,purchase-only,State,New Jersey,NJ,2015,2,213.38
traditional,purchase-only,State,New Jersey,NJ,2015,3,216.15
traditional,purchase-only,State,New Jersey,NJ,2015,4,213.89
traditional,purchase-only,State,New Jersey,NJ,2016,1,212.33
traditional,purchase-only,State,New Jersey,NJ,2016,2,220.49
traditional,purchase-only,State,New Jersey,NJ,2016,3,221.69
traditional,purchase-only,State,New Jersey,NJ,2016,4,219.94
traditional,purchase-only,State,New Jersey,NJ,2017,1,218.23
traditional,purchase-only,State,New Jersey,NJ,2017,2,227.32
traditional,purchase-only,State,New Jersey,NJ,2017,3,231.29
traditional,purchase-only,State,New Jersey,NJ,2017,4,228.7
traditional,purchase-only,State,New Jersey,NJ,2018,1,231.09
traditional,purchase-only,State,New Jersey,NJ,2018,2,236.14
traditional,purchase-only,State,New Jersey,NJ,2018,3,238.69
traditional,purchase-only,State,New Jersey,NJ,2018,4,237.43
traditional,purchase-only,State,New Jersey,NJ,2019,1,238.72
traditional,purchase-only,State,New Jersey,NJ,2019,2,242.75
traditional,purchase-only,State,New Jersey,NJ,2019,3,247.21
traditional,purchase-only,State,New Jersey,NJ,2019,4,249.1
traditional,purchase-only,State,New Jersey,NJ,2020,1,251.65
traditional,purchase-only,State,New Jersey,NJ,2020,2,254.44
traditional,purchase-only,State,New Jersey,NJ,2020,3,266.7
traditional,purchase-only,State,New Mexico,NM,2015,1,209.64
traditional,purchase-only,State,New Mexico,NM,2015,2,213.68
traditional,purchase-only,State,New Mexico,NM,2015,3,220.29
traditional,purchase-only,State,New Mexico,NM,2015,4,214.13
traditional,purchase-only,State,New Mexico,NM,2016,1,213.78
traditional,purchase-only,State,New Mexico,NM,2016,2,222.01
traditional,purchase-only,State,New Mexico,NM,2016,3,221.47
traditional,purchase-only,State,New Mexico,NM,2016,4,224.5
traditional,purchase-only,State,New Mexico,NM,2017,1,224.55
traditional,purchase-only,State,New Mexico,NM,2017,2,229.59
traditional,purchase-only,State,New Mexico,NM,2017,3,232.51
traditional,purchase-only,State,New Mexico,NM,2017,4,235.47
traditional,purchase-only,State,New Mexico,NM,2018,1,232.4
traditional,purchase-only,State,New Mexico,NM,2018,2,239.6
traditional,purchase-only,State,New Mexico,NM,2018,3,242.88
traditional,purchase-only,State,New Mexico,NM,2018,4,245.17
traditional,purchase-only,State,New Mexico,NM,2019,1,245.44
traditional,purchase-only,State,New Mexico,NM,2019,2,251.02
traditional,purchase-only,State,New Mexico,NM,2019,3,258.34
traditional,purchase-only,State,New Mexico,NM,2019,4,258.51
traditional,purchase-only,State,New Mexico,NM,2020,1,264.15
traditional,purchase-only,State,New Mexico,NM,2020,2,270.72
traditional,purchase-only,State,New Mexico,NM,2020,3,280.45
traditional,purchase-only,State,Nevada,NV,2015,1,180.56
traditional,purchase-only,State,Nevada,NV,2015,2,185.6
traditional,purchase-only,State,Nevada,NV,2015,3,194.39
traditional,purchase-only,State,Nevada,NV,2015,4,194.18
traditional,purchase-only,State,Nevada,NV,2016,1,199.42
traditional,purchase-only,State,Nevada,NV,2016,2,205.11
traditional,purchase-only,State,Nevada,NV,2016,3,209.25
traditional,purchase-only,State,Nevada,NV,2016,4,213.23
traditional,purchase-only,State,Nevada,NV,2017,1,216.15
traditional,purchase-only,State,Nevada,NV,2017,2,221.21
traditional,purchase-only,State,Nevada,NV,2017,3,230.13
traditional,purchase-only,State,Nevada,NV,2017,4,238.96
traditional,purchase-only,State,Nevada,NV,2018,1,245.12
traditional,purchase-only,State,Nevada,NV,2018,2,256.87
traditional,purchase-only,State,Nevada,NV,2018,3,262.8
traditional,purchase-only,State,Nevada,NV,2018,4,264.59
traditional,purchase-only,State,Nevada,NV,2019,1,270.26
traditional,purchase-only,State,Nevada,NV,2019,2,274.79
traditional,purchase-only,State,Nevada,NV,2019,3,276.74
traditional,purchase-only,State,Nevada,NV,2019,4,275.54
traditional,purchase-only,State,Nevada,NV,2020,1,282.23
traditional,purchase-only,State,Nevada,NV,2020,2,284.64
traditional,purchase-only,State,Nevada,NV,2020,3,296.23
traditional,purchase-only,State,New York,NY,2015,1,205.82
traditional,purchase-only,State,New York,NY,2015,2,209.85
traditional,purchase-only,State,New York,NY,2015,3,213.76
traditional,purchase-only,State,New York,NY,2015,4,212.01
traditional,purchase-only,State,New York,NY,2016,1,211.4
traditional,purchase-only,State,New York,NY,2016,2,218.1
traditional,purchase-only,State,New York,NY,2016,3,220.83
traditional,purchase-only,State,New York,NY,2016,4,222.31
traditional,purchase-only,State,New York,NY,2017,1,222.13
traditional,purchase-only,State,New York,NY,2017,2,227.93
traditional,purchase-only,State,New York,NY,2017,3,234.1
traditional,purchase-only,State,New York,NY,2017,4,234.8
traditional,purchase-only,State,New York,NY,2018,1,236.63
traditional,purchase-only,State,New York,NY,2018,2,243.16
traditional,purchase-only,State,New York,NY,2018,3,247.27
traditional,purchase-only,State,New York,NY,2018,4,246.95
traditional,purchase-only,State,New York,NY,2019,1,247.67
traditional,purchase-only,State,New York,NY,2019,2,253.19
traditional,purchase-only,State,New York,NY,2019,3,256.1
traditional,purchase-only,State,New York,NY,2019,4,258.4
traditional,purchase-only,State,New York,NY,2020,1,260.69
traditional,purchase-only,State,New York,NY,2020,2,265.73
traditional,purchase-only,State,New York,NY,2020,3,274.19
traditional,purchase-only,State,Ohio,OH,2015,1,162.78
traditional,purchase-only,State,Ohio,OH,2015,2,170.0
traditional,purchase-only,State,Ohio,OH,2015,3,171.48
traditional,purchase-only,State,Ohio,OH,2015,4,170.34
traditional,purchase-only,State,Ohio,OH,2016,1,170.25
traditional,purchase-only,State,Ohio,OH,2016,2,177.54
traditional,purchase-only,State,Ohio,OH,2016,3,180.54
traditional,purchase-only,State,Ohio,OH,2016,4,179.52
traditional,purchase-only,State,Ohio,OH,2017,1,180.65
traditional,purchase-only,State,Ohio,OH,2017,2,188.0
traditional,purchase-only,State,Ohio,OH,2017,3,191.27
traditional,purchase-only,State,Ohio,OH,2017,4,190.4
traditional,purchase-only,State,Ohio,OH,2018,1,192.73
traditional,purchase-only,State,Ohio,OH,2018,2,199.69
traditional,purchase-only,State,Ohio,OH,2018,3,203.78
traditional,purchase-only,State,Ohio,OH,2018,4,202.63
traditional,purchase-only,State,Ohio,OH,2019,1,204.61
traditional,purchase-only,State,Ohio,OH,2019,2,212.06
traditional,purchase-only,State,Ohio,OH,2019,3,215.87
traditional,purchase-only,State,Ohio,OH,2019,4,215.5
traditional,purchase-only,State,Ohio,OH,2020,1,217.93
traditional,purchase-only,State,Ohio,OH,2020,2,228.02
traditional,purchase-only,State,Ohio,OH,2020,3,235.85
traditional,purchase-only,State,Oklahoma,OK,2015,1,213.25
