,Place Name,Place ID,Year,Quarter,HPI,YoY change,% YoY change,year dec. quarter,total_covid_cases,population,new_cases,total_covid_per_capita_1000,new_cases_per_capita_1000
48,"Anchorage, AK",11260,2020,1,237.74,7.620000000000003,3.3113158352164107,2020.0,68,396317,68.0,0.17157982120373338,0.17157982120373338
49,"Anchorage, AK",11260,2020,2,238.88,6.109999999999985,2.624908708166853,2020.25,569,396317,501.0,1.4357193862488866,1.2641395650451532
50,"Anchorage, AK",11260,2020,3,241.51,6.899999999999977,2.9410511060909497,2020.5,5213,396317,4644.0,13.153611881397971,11.717892495149085
51,"Anchorage, AK",11260,2020,4,244.86,11.400000000000006,4.88306347982524,2020.75,29173,396317,23960.0,73.61026652906638,60.45665464766841
52,"Ann Arbor, MI",11460,2020,1,223.57,8.199999999999989,3.8074012165111153,2020.0,311,367601,311.0,0.8460259901360443,0.8460259901360443
53,"Ann Arbor, MI",11460,2020,2,224.29,4.75,2.1636148310102943,2020.25,2192,367601,1881.0,5.962987043016749,5.116961052880705
54,"Ann Arbor, MI",11460,2020,3,227.74,6.450000000000017,2.914727280943566,2020.5,4300,367601,2108.0,11.697465458472637,5.7344784154558885
55,"Ann Arbor, MI",11460,2020,4,229.97,8.370000000000005,3.7770758122743695,2020.75,14234,367601,9934.0,38.72133100834873,27.02386554987609
56,"Anniston-Oxford, AL",11500,2020,1,183.89,13.839999999999977,8.138782710967348,2020.0,9,113605,9.0,0.0792218652348048,0.0792218652348048
57,"Anniston-Oxford, AL",11500,2020,2,184.04,4.879999999999996,2.7238222817593187,2020.25,276,113605,267.0,2.4294705338673475,2.3502486686325423
58,"Anniston-Oxford, AL",11500,2020,3,186.91,7.549999999999983,4.209411239964308,2020.5,3569,113605,3293.0,31.41587078033537,28.986400246468023
59,"Anniston-Oxford, AL",11500,2020,4,194.61,15.060000000000002,8.38763575605681,2020.75,9494,113605,5925.0,83.57026539324853,52.154394612913165
60,"Appleton, WI",11540,2020,1,194.57,7.769999999999982,4.159528907922902,2020.0,13,237974,13.0,0.054627816484153734,0.054627816484153734
61,"Appleton, WI",11540,2020,2,195.8,5.189999999999998,2.722837206862178,2020.25,584,237974,571.0,2.454049602057368,2.399421785573214
62,"Appleton, WI",11540,2020,3,200.75,8.610000000000014,4.481107525762472,2020.5,6450,237974,5866.0,27.103801255599354,24.649751653541983
63,"Appleton, WI",11540,2020,4,205.58,11.72,6.045599917466212,2020.75,22605,237974,16155.0,94.98936858648425,67.8855673308849
64,"Asheville, NC",11700,2020,1,308.81,14.730000000000018,5.00884113166486,2020.0,40,378608,40.0,0.10565017115327727,0.10565017115327727
65,"Asheville, NC",11700,2020,2,311.49,12.650000000000034,4.233034399678769,2020.25,1303,462680,1263.0,2.8162012622114636,2.7297484222356703
66,"Asheville, NC",11700,2020,3,317.18,15.930000000000009,5.287966804979256,2020.5,5954,462680,4651.0,12.868505230396819,10.052303968185354
67,"Asheville, NC",11700,2020,4,324.2,17.539999999999964,5.71968955846865,2020.75,17624,462680,11670.0,38.09112129333449,25.222616062937668
68,"Athens-Clarke County, GA",12020,2020,1,240.58,16.950000000000017,7.579483969056038,2020.0,71,213750,71.0,0.3321637426900585,0.3321637426900585
69,"Athens-Clarke County, GA",12020,2020,2,242.81,16.78,7.423793301774101,2020.25,866,213750,795.0,4.051461988304093,3.719298245614035
70,"Athens-Clarke County, GA",12020,2020,3,247.39,16.269999999999982,7.039633091034952,2020.5,6884,213750,6018.0,32.20584795321638,28.15438596491228
71,"Athens-Clarke County, GA",12020,2020,4,250.87,17.28,7.39757695106811,2020.75,15150,213750,8266.0,70.87719298245614,38.67134502923977
72,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2020,1,231.18,13.490000000000007,6.196885479351376,2020.0,2407,6020364,2407.0,0.3998097125024334,0.3998097125024334
73,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2020,2,232.72,10.02000000000001,4.499326448136511,2020.25,38467,6020364,36060.0,6.389480768936895,5.989671056434462
74,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2020,3,237.85,12.439999999999998,5.518832349940108,2020.5,147824,6020364,109357.0,24.553997067286964,18.16451629835007
75,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2020,4,242.49,14.939999999999998,6.565589980224125,2020.75,335778,6020364,187954.0,55.773704048459535,31.219706981172568
76,"Atlantic City-Hammonton, NJ",12100,2020,1,217.36,14.120000000000005,6.947451289116318,2020.0,31,263670,31.0,0.11757120643228278,0.11757120643228278
77,"Atlantic City-Hammonton, NJ",12100,2020,2,219.84,15.300000000000011,7.480199471985925,2020.25,2877,263670,2846.0,10.911366480828308,10.793795274396025
78,"Atlantic City-Hammonton, NJ",12100,2020,3,226.94,13.609999999999983,6.379787184174745,2020.5,4139,263670,1262.0,15.697652368490916,4.786285887662609
79,"Atlantic City-Hammonton, NJ",12100,2020,4,231.02,14.560000000000002,6.726415965998338,2020.75,12200,263670,8061.0,46.26995866044677,30.57230629195585
80,"Auburn-Opelika, AL",12220,2020,1,214.32,10.859999999999983,5.337658507814797,2020.0,75,164542,75.0,0.4558106744782487,0.4558106744782487
81,"Auburn-Opelika, AL",12220,2020,2,213.68,5.569999999999993,2.6764691749555487,2020.25,1188,164542,1113.0,7.22004108373546,6.764230409257211
82,"Auburn-Opelika, AL",12220,2020,3,220.4,11.47,5.489876992294069,2020.5,6017,164542,4829.0,36.568171044474965,29.348129960739506
83,"Auburn-Opelika, AL",12220,2020,4,222.13,12.5,5.96288699136574,2020.75,10320,164542,4303.0,62.71954880820702,26.151377763732057
84,"Augusta-Richmond County, GA-SC",12260,2020,1,194.67,12.169999999999987,6.668493150684925,2020.0,94,608980,94.0,0.15435646490853558,0.15435646490853558
85,"Augusta-Richmond County, GA-SC",12260,2020,2,198.95,11.799999999999985,6.305102858669508,2020.25,2158,608980,2064.0,3.5436303326874445,3.389273867778909
86,"Augusta-Richmond County, GA-SC",12260,2020,3,200.31,11.159999999999997,5.900079302141156,2020.5,17659,608980,15501.0,28.99766823212585,25.454037899438404
87,"Augusta-Richmond County, GA-SC",12260,2020,4,205.76,10.519999999999982,5.3882401147305785,2020.75,38841,608980,21182.0,63.780419718217345,34.7827514860915
88,"Austin-Round Rock-Georgetown, TX",12420,2020,1,352.18,20.24000000000001,6.097487497740558,2020.0,279,2227083,279.0,0.1252759775904176,0.1252759775904176
89,"Austin-Round Rock-Georgetown, TX",12420,2020,2,358.59,18.91999999999996,5.57011216769216,2020.25,15354,2227083,15075.0,6.894219928040401,6.768943950449983
90,"Austin-Round Rock-Georgetown, TX",12420,2020,3,364.91,19.920000000000016,5.774080408127777,2020.5,47701,2227083,32347.0,21.418600025234802,14.5243800971944
91,"Austin-Round Rock-Georgetown, TX",12420,2020,4,376.85,28.74000000000001,8.256011030995952,2020.75,91535,2227083,43834.0,41.10084805999597,19.682248034761166
92,"Bakersfield, CA",12540,2020,1,229.14,11.539999999999992,5.303308823529409,2020.0,101,900202,101.0,0.11219704021986177,0.11219704021986177
93,"Bakersfield, CA",12540,2020,2,231.96,12.099999999999994,5.503502228690983,2020.25,4665,900202,4564.0,5.182170224016388,5.069973183796526
94,"Bakersfield, CA",12540,2020,3,236.36,12.75,5.701891686418318,2020.5,32128,900202,27463.0,35.68976740775959,30.507597183743204
95,"Bakersfield, CA",12540,2020,4,242.5,16.879999999999995,7.481606240581506,2020.75,68969,900202,36841.0,76.61502640518461,40.925258997425026
96,"Baltimore-Columbia-Towson, MD",12580,2020,1,239.41,9.460000000000008,4.113937812567953,2020.0,781,2800053,781.0,0.27892329180911934,0.27892329180911934
97,"Baltimore-Columbia-Towson, MD",12580,2020,2,241.59,7.659999999999997,3.2744838199461364,2020.25,25691,2800053,24910.0,9.175183469741466,8.896260177932346
98,"Baltimore-Columbia-Towson, MD",12580,2020,3,245.0,8.22999999999999,3.475947121679263,2020.5,54617,2800053,28926.0,19.505702213493816,10.33051874375235
99,"Baltimore-Columbia-Towson, MD",12580,2020,4,249.05,11.710000000000008,4.93385017274796,2020.75,121285,2800053,66668.0,43.31525153273885,23.80954931924503
100,"Bangor, ME",12620,2020,1,210.53,16.28,8.380952380952381,2020.0,12,152148,12.0,0.07887057338906854,0.07887057338906854
101,"Bangor, ME",12620,2020,2,214.54,16.189999999999998,8.162339299218552,2020.25,106,152148,94.0,0.6966900649367721,0.6178194915477035
102,"Bangor, ME",12620,2020,3,215.27,9.620000000000005,4.677850717238028,2020.5,254,152148,148.0,1.6694271367352842,0.972737071798512
103,"Bangor, ME",12620,2020,4,221.95,13.73999999999998,6.599106671149311,2020.75,2050,152148,1796.0,13.473722953965876,11.804295817230592
104,"Barnstable Town, MA",12700,2020,1,327.0,13.730000000000018,4.382800778880844,2020.0,191,212990,191.0,0.896755716230809,0.896755716230809
105,"Barnstable Town, MA",12700,2020,2,329.93,12.819999999999991,4.042761186969819,2020.25,1538,212990,1347.0,7.220996290905676,6.324240574674867
106,"Barnstable Town, MA",12700,2020,3,336.69,16.44999999999999,5.136772420684483,2020.5,1786,212990,248.0,8.38537020517395,1.1643739142682754
107,"Barnstable Town, MA",12700,2020,4,345.89,22.20999999999998,6.861715274345026,2020.75,5396,212990,3610.0,25.33452274754683,16.949152542372882
108,"Baton Rouge, LA",12940,2020,1,230.94,7.180000000000007,3.2087951376474826,2020.0,501,854884,501.0,0.5860444224011678,0.5860444224011678
109,"Baton Rouge, LA",12940,2020,2,232.31,6.610000000000014,2.9286663712893284,2020.25,9403,854884,8902.0,10.999153101473416,10.413108679072248
110,"Baton Rouge, LA",12940,2020,3,232.98,6.389999999999986,2.820071494770284,2020.5,29824,854884,20421.0,34.88660449838809,23.88745139691467
111,"Baton Rouge, LA",12940,2020,4,236.18,8.069999999999993,3.5377668668624755,2020.75,54267,854884,24443.0,63.47878776535764,28.592183266969553
112,"Battle Creek, MI",12980,2020,1,190.64,14.129999999999995,8.005212169282192,2020.0,17,134159,17.0,0.12671531540932773,0.12671531540932773
113,"Battle Creek, MI",12980,2020,2,189.23,8.859999999999985,4.912125076232181,2020.25,536,134159,519.0,3.995259356435275,3.868544041025947
114,"Battle Creek, MI",12980,2020,3,194.07,8.120000000000005,4.366765259478357,2020.5,1492,134159,956.0,11.121132387689235,7.125873031253961
115,"Battle Creek, MI",12980,2020,4,198.91,12.430000000000009,6.66559416559417,2020.75,7802,134159,6310.0,58.15487593079853,47.033743543109296
116,"Bay City, MI",13020,2020,1,168.91,3.9499999999999886,2.3945198836081403,2020.0,9,103126,9.0,0.08727188099994182,0.08727188099994182
117,"Bay City, MI",13020,2020,2,170.96,8.51000000000002,5.238534933825805,2020.25,392,103126,383.0,3.801175261330799,3.713903380330857
118,"Bay City, MI",13020,2020,3,175.49,10.439999999999998,6.325355952741592,2020.5,1027,103126,635.0,9.958691309660027,6.157516048329228
119,"Bay City, MI",13020,2020,4,179.62,16.909999999999997,10.392723249953905,2020.75,6219,103126,5192.0,60.3048697709598,50.346178461299765
120,"Beaumont-Port Arthur, TX",13140,2020,1,222.09,11.97999999999999,5.701775260577787,2020.0,35,392563,35.0,0.08915766386541778,0.08915766386541778
121,"Beaumont-Port Arthur, TX",13140,2020,2,225.54,11.310000000000002,5.279372636885592,2020.25,2231,392563,2196.0,5.683164230964202,5.594006567098784
122,"Beaumont-Port Arthur, TX",13140,2020,3,227.63,12.490000000000007,5.805521985683745,2020.5,10869,392563,8638.0,27.687275672949312,22.00411144198511
123,"Beaumont-Port Arthur, TX",13140,2020,4,228.41,10.919999999999987,5.020920502092045,2020.75,22047,392563,11178.0,56.161686149739026,28.474410476789714
124,"Beckley, WV",13220,2020,1,199.87,5.599999999999994,2.8825860915221053,2020.0,3,73361,3.0,0.04089366284538106,0.04089366284538106
125,"Beckley, WV",13220,2020,2,203.18,5.110000000000014,2.5798959963649284,2020.25,118,115767,115.0,1.0192887437698135,0.9933746231654963
126,"Beckley, WV",13220,2020,3,200.85,4.549999999999983,2.3178807947019777,2020.5,1158,115767,1040.0,10.002850553266475,8.983561809496662
127,"Beckley, WV",13220,2020,4,207.29,12.560000000000002,6.449956349817699,2020.75,4381,115767,3223.0,37.84325412250469,27.840403569238212
128,"Bellingham, WA",13380,2020,1,312.69,16.279999999999973,5.492392294456992,2020.0,116,229247,116.0,0.5060044406251771,0.5060044406251771
129,"Bellingham, WA",13380,2020,2,316.15,15.069999999999991,5.005314202205391,2020.25,622,229247,506.0,2.7132307074901743,2.207226266864997
130,"Bellingham, WA",13380,2020,3,323.34,18.70999999999998,6.141877031152539,2020.5,1365,229247,743.0,5.954276391839369,3.2410456843491953
131,"Bellingham, WA",13380,2020,4,333.17,23.400000000000038,7.553991671239964,2020.75,3478,229247,2113.0,15.171409004261777,9.217132612422409
132,"Bend, OR",13460,2020,1,355.67,17.850000000000023,5.283878988810616,2020.0,24,197692,24.0,0.12140096716103838,0.12140096716103838
133,"Bend, OR",13460,2020,2,363.04,20.29000000000002,5.919766593727212,2020.25,181,197692,157.0,0.9155656273394978,0.7941646601784594
134,"Bend, OR",13460,2020,3,368.47,19.29000000000002,5.524371384386282,2020.5,873,197692,692.0,4.415960180482771,3.5003945531432734
135,"Bend, OR",13460,2020,4,383.67,28.19,7.93012265106335,2020.75,3976,197692,3103.0,20.11209355967869,15.69613337919592
136,"Billings, MT",13740,2020,1,261.83,12.049999999999985,4.824245335895581,2020.0,31,161300,31.0,0.19218846869187847,0.19218846869187847
137,"Billings, MT",13740,2020,2,261.06,6.469999999999999,2.541340979614281,2020.25,199,181667,168.0,1.0954108341085613,0.9247689453780819
138,"Billings, MT",13740,2020,3,269.65,12.609999999999957,4.905851229380624,2020.5,3530,181667,3331.0,19.431157007051365,18.3357461729428
139,"Billings, MT",13740,2020,4,274.83,15.839999999999977,6.116066257384444,2020.75,15072,181667,11542.0,82.96498538534792,63.533828378296555
140,"Binghamton, NY",13780,2020,1,190.89,15.299999999999985,8.713480266529974,2020.0,45,238691,45.0,0.18852826457637697,0.18852826457637697
141,"Binghamton, NY",13780,2020,2,194.45,10.849999999999994,5.909586056644877,2020.25,859,238691,814.0,3.5987950949135072,3.41026683033713
142,"Binghamton, NY",13780,2020,3,192.51,5.780000000000001,3.095378353772828,2020.5,1922,238691,1063.0,8.052251655906591,4.453456560993083
143,"Binghamton, NY",13780,2020,4,201.94,18.80000000000001,10.265370754613963,2020.75,9836,238691,7914.0,41.20808911940542,33.155837463498834
144,"Birmingham-Hoover, AL",13820,2020,1,208.79,10.189999999999998,5.13091641490433,2020.0,402,1090435,402.0,0.3686602135844869,0.3686602135844869
145,"Birmingham-Hoover, AL",13820,2020,2,211.25,10.069999999999991,5.005467740332038,2020.25,6229,1090435,5827.0,5.712399180143705,5.343738966559218
146,"Birmingham-Hoover, AL",13820,2020,3,215.73,11.97999999999999,5.879754601226988,2020.5,32666,1090435,26437.0,29.95685208196729,24.244452901823585
147,"Birmingham-Hoover, AL",13820,2020,4,219.21,13.430000000000009,6.526387404023717,2020.75,83919,1090435,51253.0,76.95919518357353,47.00234310160624
148,"Bismarck, ND",13900,2020,1,289.91,7.080000000000041,2.503270515857597,2020.0,45,128949,45.0,0.348975176232464,0.348975176232464
149,"Bismarck, ND",13900,2020,2,291.51,4.680000000000007,1.6316284907436485,2020.25,351,128949,306.0,2.722006374613219,2.373031198380755
150,"Bismarck, ND",13900,2020,3,294.43,4.75,1.6397404032035348,2020.5,5146,128949,4795.0,39.90725015316132,37.185243778548106
151,"Bismarck, ND",13900,2020,4,299.34,8.109999999999957,2.7847405830443144,2020.75,18421,128949,13275.0,142.8549271417382,102.94767698857687
152,"Blacksburg-Christiansburg, VA",13980,2020,1,224.86,9.860000000000014,4.586046511627914,2020.0,2,116784,2.0,0.01712563364844499,0.01712563364844499
153,"Blacksburg-Christiansburg, VA",13980,2020,2,228.53,11.140000000000017,5.124430746584487,2020.25,216,167531,214.0,1.2893136195689157,1.277375530498833
154,"Blacksburg-Christiansburg, VA",13980,2020,3,231.45,10.519999999999982,4.761689222830753,2020.5,3069,167531,2853.0,18.318997678041676,17.02968405847276
155,"Blacksburg-Christiansburg, VA",13980,2020,4,235.42,10.599999999999994,4.714883017525128,2020.75,8786,167531,5717.0,52.44402528487265,34.125027606830976
156,"Bloomington, IL",14010,2020,1,151.72,4.789999999999992,3.260055808888581,2020.0,19,171517,19.0,0.11077619128133072,0.11077619128133072
157,"Bloomington, IL",14010,2020,2,151.72,1.8599999999999848,1.241158414520209,2020.25,260,171517,241.0,1.5158847227971572,1.4051085315158265
158,"Bloomington, IL",14010,2020,3,154.06,3.550000000000012,2.3586472659624023,2020.5,3325,171517,3065.0,19.385833474232875,17.869948751435718
159,"Bloomington, IL",14010,2020,4,155.44,4.810000000000002,3.1932549956847924,2020.75,11621,171517,8296.0,67.75421678317602,48.36838330894314
160,"Bloomington, IN",14020,2020,1,224.49,14.070000000000022,6.686626746506996,2020.0,41,169230,41.0,0.24227382851740237,0.24227382851740237
161,"Bloomington, IN",14020,2020,2,227.77,12.25,5.683927245731255,2020.25,289,169230,248.0,1.7077350351592508,1.4654612066418484
162,"Bloomington, IN",14020,2020,3,231.42,12.609999999999983,5.762990722544667,2020.5,2886,169230,2597.0,17.05371388051764,15.345978845358388
163,"Bloomington, IN",14020,2020,4,235.11,11.620000000000005,5.199337777976646,2020.75,9332,169230,6446.0,55.14388701766826,38.09017313715063
164,"Bloomsburg-Berwick, PA",14100,2020,1,225.49,14.550000000000011,6.897696027306348,2020.0,17,83194,17.0,0.20434165925427314,0.20434165925427314
165,"Bloomsburg-Berwick, PA",14100,2020,2,218.21,5.920000000000016,2.788638183616758,2020.25,473,83194,456.0,5.68550616631007,5.481164507055797
166,"Bloomsburg-Berwick, PA",14100,2020,3,221.53,6.030000000000001,2.798143851508121,2020.5,1104,83194,631.0,13.270187753924562,7.584681587614491
167,"Bloomsburg-Berwick, PA",14100,2020,4,228.35,15.5,7.2821235611933295,2020.75,3919,83194,2815.0,47.10676250691156,33.83657475298699
168,"Boise City, ID",14260,2020,1,307.0,30.75999999999999,11.135244714740802,2020.0,253,741371,253.0,0.3412596392359561,0.3412596392359561
169,"Boise City, ID",14260,2020,2,314.12,28.24000000000001,9.878270603050234,2020.25,3096,749202,2843.0,4.132396870269967,3.794704231969482
170,"Boise City, ID",14260,2020,3,325.62,31.20999999999998,10.600862742434012,2020.5,22183,749202,19087.0,29.608837136046088,25.47644026577612
171,"Boise City, ID",14260,2020,4,341.59,41.5,13.829184577959946,2020.75,61571,749202,39388.0,82.18210843003622,52.57327129399014
172,"Boston, MA (MSAD)",14454,2020,1,321.99,13.389999999999986,4.338950097213217,2020.0,2570,2031884,2570.0,1.264835984731412,1.264835984731412
173,"Boston, MA (MSAD)",14454,2020,2,324.1,11.340000000000032,3.6257833482542634,2020.25,37669,2031884,35099.0,18.53895202678893,17.274116042057518
174,"Boston, MA (MSAD)",14454,2020,3,329.99,14.079999999999984,4.456965591465918,2020.5,44594,2031884,6925.0,21.947119028448473,3.4081670016595433
175,"Boston, MA (MSAD)",14454,2020,4,336.35,17.57000000000005,5.511638120333789,2020.75,106148,2031884,61554.0,52.24117124796494,30.29405221951647
176,"Boulder, CO",14500,2020,1,346.25,8.54000000000002,2.528796896745735,2020.0,107,326196,107.0,0.32802364222737246,0.32802364222737246
177,"Boulder, CO",14500,2020,2,347.26,5.170000000000016,1.511298196381074,2020.25,1384,326196,1277.0,4.242847858342836,3.914824216115464
178,"Boulder, CO",14500,2020,3,351.81,9.089999999999977,2.6523109243697407,2020.5,4512,326196,3128.0,13.83217452084023,9.589326662497394
179,"Boulder, CO",14500,2020,4,358.1,12.420000000000016,3.592918305947702,2020.75,14706,326196,10194.0,45.083324136408784,31.25114961556855
180,"Bowling Green, KY",14540,2020,1,196.57,7.699999999999989,4.076878276062894,2020.0,17,179240,17.0,0.09484490069180986,0.09484490069180986
181,"Bowling Green, KY",14540,2020,2,197.26,4.139999999999986,2.143744821872404,2020.25,2038,179240,2021.0,11.370229859406383,11.275384958714572
182,"Bowling Green, KY",14540,2020,3,200.38,6.030000000000001,3.102649858502702,2020.5,5329,179240,3291.0,29.73108681097969,18.360856951573307
183,"Bowling Green, KY",14540,2020,4,202.47,7.050000000000011,3.607614369051281,2020.75,12734,179240,7405.0,71.04440972997098,41.3133229189913
184,"Bremerton-Silverdale-Port Orchard, WA",14740,2020,1,305.4,19.829999999999984,6.944006723395309,2020.0,63,271473,63.0,0.23206727740880306,0.23206727740880306
185,"Bremerton-Silverdale-Port Orchard, WA",14740,2020,2,311.41,19.58000000000004,6.709385601206195,2020.25,221,271473,158.0,0.8140772747197695,0.5820099973109665
186,"Bremerton-Silverdale-Port Orchard, WA",14740,2020,3,319.12,25.06,8.522070325783854,2020.5,1223,271473,1002.0,4.505052067793113,3.690974793073344
187,"Bremerton-Silverdale-Port Orchard, WA",14740,2020,4,325.45,23.33999999999997,7.725662838039115,2020.75,3887,271473,2664.0,14.318182655365359,9.813130587572244
188,"Bridgeport-Stamford-Norwalk, CT",14860,2020,1,207.28,6.810000000000002,3.3970170100264387,2020.0,1870,943332,1870.0,1.9823349573638973,1.9823349573638973
189,"Bridgeport-Stamford-Norwalk, CT",14860,2020,2,208.68,4.710000000000008,2.309163112222389,2020.25,16703,943332,14833.0,17.706385450721484,15.724050493357588
190,"Bridgeport-Stamford-Norwalk, CT",14860,2020,3,212.63,7.030000000000001,3.4192607003891053,2020.5,20225,943332,3522.0,21.439959632451778,3.733574181730292
191,"Bridgeport-Stamford-Norwalk, CT",14860,2020,4,218.41,12.379999999999995,6.008833665000241,2020.75,56288,943332,36063.0,59.669342288823024,38.22938265637124
192,"Brownsville-Harlingen, TX",15180,2020,1,186.51,9.340000000000003,5.271772873511319,2020.0,26,423163,26.0,0.06144204479125065,0.06144204479125065
193,"Brownsville-Harlingen, TX",15180,2020,2,184.96,10.159999999999997,5.812356979405032,2020.25,2296,423163,2270.0,5.425805186181211,5.364363141389961
194,"Brownsville-Harlingen, TX",15180,2020,3,193.15,15.090000000000003,8.474671459058746,2020.5,22876,423163,20580.0,54.059546794024996,48.63374160784378
195,"Brownsville-Harlingen, TX",15180,2020,4,190.84,5.8700000000000045,3.173487592582584,2020.75,29525,423163,6649.0,69.7721681716029,15.712621377577907
196,"Brunswick, GA",15260,2020,1,235.39,8.309999999999974,3.65950325876342,2020.0,18,99670,18.0,0.18059596669007724,0.18059596669007724
197,"Brunswick, GA",15260,2020,2,235.48,12.72,5.710181361106123,2020.25,923,118779,905.0,7.770733883935713,7.61919194470403
198,"Brunswick, GA",15260,2020,3,238.64,6.669999999999988,2.8753718153209413,2020.5,4125,118779,3202.0,34.72836107392721,26.9576271899915
199,"Brunswick, GA",15260,2020,4,246.1,19.210000000000008,8.466657851822474,2020.75,6827,118779,2702.0,57.47648995192753,22.74812887800032
200,"Buffalo-Cheektowaga, NY",15380,2020,1,206.96,11.810000000000002,6.051755060210096,2020.0,480,1127983,480.0,0.4255383281485625,0.4255383281485625
201,"Buffalo-Cheektowaga, NY",15380,2020,2,211.38,10.78,5.373878364905285,2020.25,8526,1127983,8046.0,7.558624553738842,7.133086225590279
202,"Buffalo-Cheektowaga, NY",15380,2020,3,216.39,11.599999999999994,5.664339079056592,2020.5,13288,1127983,4762.0,11.78031938424604,4.2216948305071975
203,"Buffalo-Cheektowaga, NY",15380,2020,4,222.65,16.370000000000005,7.935815396548383,2020.75,49696,1127983,36408.0,44.05740157431451,32.27708219006847
204,"Burlington, NC",15500,2020,1,170.25,8.419999999999987,5.202990792807259,2020.0,7,169509,7.0,0.04129574240895764,0.04129574240895764
205,"Burlington, NC",15500,2020,2,172.77,6.2900000000000205,3.778231619413756,2020.25,1121,169509,1114.0,6.613218177205931,6.571922434796973
206,"Burlington, NC",15500,2020,3,175.97,6.840000000000003,4.044226334772072,2020.5,3977,169509,2856.0,23.461881080060646,16.848662902854716
207,"Burlington, NC",15500,2020,4,179.8,8.880000000000024,5.195413058740946,2020.75,10397,169509,6420.0,61.33597626084751,37.87409518078687
208,"Burlington-South Burlington, VT",15540,2020,1,253.14,9.049999999999985,3.707648818058905,2020.0,165,213176,165.0,0.7740083311442189,0.7740083311442189
209,"Burlington-South Burlington, VT",15540,2020,2,255.75,10.53,4.2941032542207,2020.25,721,220411,556.0,3.2711616026423362,2.5225601263094855
210,"Burlington-South Burlington, VT",15540,2020,3,260.67,9.970000000000027,3.976864778619876,2020.5,981,220411,260.0,4.450776050197132,1.1796144475547954
211,"Burlington-South Burlington, VT",15540,2020,4,266.19,14.419999999999987,5.727449656432453,2020.75,3261,220411,2280.0,14.795087359523798,10.344311309326667
212,"California-Lexington Park, MD",15680,2020,1,225.54,9.5,4.397333827069062,2020.0,15,113510,15.0,0.13214694740551491,0.13214694740551491
213,"California-Lexington Park, MD",15680,2020,2,225.94,11.460000000000008,5.343155538977997,2020.25,637,113510,622.0,5.611840366487534,5.479693419082019
214,"California-Lexington Park, MD",15680,2020,3,230.86,10.810000000000002,4.912519881845036,2020.5,1310,113510,673.0,11.540833406748304,5.92899304026077
215,"California-Lexington Park, MD",15680,2020,4,232.46,11.480000000000018,5.19504027513803,2020.75,3255,113510,1945.0,28.67588758699674,17.135054180248435
216,"Cambridge-Newton-Framingham, MA (MSAD)",15764,2020,1,310.28,13.45999999999998,4.534734856141762,2020.0,2124,2400733,2124.0,0.8847297887770109,0.8847297887770109
217,"Cambridge-Newton-Framingham, MA (MSAD)",15764,2020,2,312.21,10.799999999999956,3.5831591519856523,2020.25,40050,2400733,37926.0,16.682404915498722,15.797675126721712
218,"Cambridge-Newton-Framingham, MA (MSAD)",15764,2020,3,317.66,13.04000000000002,4.2807432210623135,2020.5,47655,2400733,7605.0,19.850187421924886,3.167782506426162
219,"Cambridge-Newton-Framingham, MA (MSAD)",15764,2020,4,322.7,15.75,5.131128848346637,2020.75,134044,2400733,86389.0,55.834613845021494,35.98442642309661
220,"Camden, NJ (MSAD)",15804,2020,1,198.84,10.050000000000011,5.3233751787700685,2020.0,544,1243456,544.0,0.4374903494775851,0.4374903494775851
221,"Camden, NJ (MSAD)",15804,2020,2,201.63,9.889999999999986,5.158026494210903,2020.25,15155,1243456,14611.0,12.187805599876475,11.75031525039889
222,"Camden, NJ (MSAD)",15804,2020,3,205.81,10.590000000000003,5.424649113820307,2020.5,21917,1243456,6762.0,17.625874980698956,5.4380693808224825
223,"Camden, NJ (MSAD)",15804,2020,4,210.68,13.870000000000005,7.047406127737414,2020.75,64047,1243456,42130.0,51.50725075917443,33.88137577847548
224,"Canton-Massillon, OH",15940,2020,1,176.43,11.120000000000005,6.726755792148088,2020.0,50,397520,50.0,0.12577983497685652,0.12577983497685652
225,"Canton-Massillon, OH",15940,2020,2,176.87,7.939999999999998,4.7001716687385295,2020.25,1093,397520,1043.0,2.7495471925940835,2.623767357617227
226,"Canton-Massillon, OH",15940,2020,3,181.1,8.609999999999985,4.9915937155777055,2020.5,3108,397520,2015.0,7.818474542161401,5.068927349567318
227,"Canton-Massillon, OH",15940,2020,4,185.86,11.720000000000027,6.730217066727937,2020.75,21595,397520,18487.0,54.32431072650433,46.505836184342925
228,"Cape Coral-Fort Myers, FL",15980,2020,1,263.59,10.369999999999976,4.095253139562426,2020.0,206,770577,206.0,0.26733214201825384,0.26733214201825384
229,"Cape Coral-Fort Myers, FL",15980,2020,2,269.28,14.089999999999977,5.521376229476067,2020.25,5587,770577,5381.0,7.250411055611575,6.98307891359332
230,"Cape Coral-Fort Myers, FL",15980,2020,3,272.22,13.200000000000044,5.096131572851535,2020.5,20515,770577,14928.0,26.622907250021736,19.372496194410164
231,"Cape Coral-Fort Myers, FL",15980,2020,4,280.69,18.529999999999973,7.06820262435153,2020.75,40634,770577,20119.0,52.73191387752295,26.10900662750121
